timestamp;temp;dew_point;feels_like;pressure (hPa);humidity;wind_speed;weather_id;weather_description
1645538400;11.71;9.1;11.13;1003;84;2.57;500;light rain
1645534800;11.52;9.77;11.05;1003;89;3.09;500;light rain
1645531200;11.98;8.46;11.3;1003;79;5.14;803;broken clouds
1645527600;11.93;8.41;11.24;1003;79;4.63;803;broken clouds
1645524000;12.27;4.25;11.07;1003;58;3.09;803;broken clouds
1645520400;12.77;6.8;11.85;1003;67;4.63;802;scattered clouds
1645516800;12.83;7.91;12.05;1003;72;4.63;803;broken clouds
1645513200;12.03;10.93;11.72;1003;93;0;500;light rain
1645509600;12.03;10.11;11.59;1003;88;1.03;803;broken clouds
1645506000;11.74;9.82;11.27;1004;88;0;500;light rain
1645502400;11.86;9.25;11.29;1004;84;0;803;broken clouds
1645498800;12.02;9.4;11.47;1005;84;0;500;light rain
1645495200;12.61;11.51;12.35;1006;93;5.48;500;light rain
1645491600;13.05;11.78;12.81;1006;92;4.04;500;light rain
1645488000;12.82;10.19;12.35;1006;84;0;803;broken clouds
1645484400;13.16;12.05;12.96;1007;93;4.15;802;scattered clouds
1645480800;13.34;12.23;13.16;1008;93;3.57;802;scattered clouds
1645477200;13.73;10.16;13.22;1009;79;2.06;802;scattered clouds
1645473600;13.74;8.58;13.02;1009;71;3.6;802;scattered clouds
1645470000;13.82;9.67;13.24;1010;76;4.12;802;scattered clouds
1645466400;13.82;10.8;13.4;1010;82;2.06;802;scattered clouds
1645462800;13.96;10;13.42;1010;77;1.54;802;scattered clouds
1645459200;14.64;11.6;14.3;1010;82;2.57;802;scattered clouds
1645455600;14.83;10.84;14.38;1011;77;3.09;802;scattered clouds
1645452000;14.85;11.05;14.43;1011;78;5.14;803;broken clouds
1645448400;15;9.15;14.33;1012;68;5.14;803;broken clouds
1645444800;14.92;10.73;14.45;1013;76;1.54;803;broken clouds
1645441200;14.91;9.91;14.34;1014;72;1.54;803;broken clouds
1645437600;14.59;10.61;14.12;1015;77;1.54;803;broken clouds
1645434000;14.02;9.26;13.38;1015;73;0;803;broken clouds
1645430400;13.51;10.32;13.03;1016;81;0;803;broken clouds
1645426800;12.23;9.79;11.73;1016;85;1.54;802;scattered clouds
1645423200;12.14;11.83;11.97;1017;98;1.54;803;broken clouds
1645419600;10.91;9.82;10.48;1018;93;0;803;broken clouds
1645416000;9.91;9.91;9.91;1018;100;0;802;scattered clouds
1645412400;9.91;9.91;9.91;1018;100;0;802;scattered clouds
1645408800;12.88;11.78;12.65;1018;93;4.91;804;overcast clouds
1645405200;13.17;12.23;13;1019;94;5.14;804;overcast clouds
1645401600;10.9;9.81;10.47;1019;93;0;802;scattered clouds
1645398000;13.33;11.89;13.09;1020;91;4.95;500;light rain
1645394400;14.04;12.76;13.9;1020;92;5.1;500;light rain
1645390800;12.9;11.96;12.7;1019;94;1.03;802;scattered clouds
1645387200;13.9;11.95;13.64;1019;88;0;803;broken clouds
1645383600;13.9;11.95;13.64;1019;88;3.09;803;broken clouds
1645380000;13.9;11.95;13.64;1019;88;3.6;802;scattered clouds
1645376400;13.9;11.06;13.51;1019;83;5.14;802;scattered clouds
1645372800;14.9;12.04;14.61;1019;83;5.66;802;scattered clouds
1645369200;14.9;12.04;14.61;1019;83;4.63;803;broken clouds
1645365600;14.9;12.04;14.61;1019;83;4.63;803;broken clouds
1645362000;14.9;12.04;14.61;1019;83;4.63;803;broken clouds
1645358400;14.9;12.04;14.61;1019;83;4.63;803;broken clouds
1645354800;14.9;12.04;14.61;1019;83;6.17;803;broken clouds
1645351200;14.9;12.04;14.61;1020;83;5.14;803;broken clouds
1645347600;13.9;11.06;13.51;1019;83;5.66;803;broken clouds
1645344000;13.9;11.06;13.51;1019;83;5.66;803;broken clouds
1645340400;13.9;11.06;13.51;1019;83;5.14;803;broken clouds
1645336800;13.9;11.95;13.64;1019;88;3.6;802;scattered clouds
1645333200;13.9;11.06;13.51;1019;83;4.12;802;scattered clouds
1645329600;13.9;11.95;13.64;1019;88;4.63;802;scattered clouds
1645326000;13.9;12.95;13.8;1019;94;4.63;802;scattered clouds
1645322400;14.19;13.24;14.12;1020;94;6.95;500;light rain
1645318800;13.82;12.54;13.66;1020;92;7.28;500;light rain
1645315200;13.9;12.95;13.8;1020;94;2.57;802;scattered clouds
1645311600;13.7;12.59;13.55;1021;93;7.38;804;overcast clouds
1645308000;14.26;12.98;14.14;1022;92;7.49;804;overcast clouds
1645304400;13.9;11.95;13.64;1021;88;3.09;802;scattered clouds
1645300800;13.9;11.95;13.64;1021;88;0;802;scattered clouds
1645297200;13.9;11.95;13.64;1020;88;3.6;801;few clouds
1645293600;13.9;10.88;13.49;1020;82;3.09;801;few clouds
1645290000;13.9;10.88;13.49;1020;82;2.57;801;few clouds
1645286400;14.9;10.91;14.46;1019;77;4.12;801;few clouds
1645282800;16.9;9.82;16.29;1019;63;5.14;801;few clouds
1645279200;16.9;9.82;16.29;1020;63;4.12;801;few clouds
1645275600;17.9;9.78;17.29;1020;59;4.12;801;few clouds
1645272000;16.9;9.82;16.29;1020;63;4.63;801;few clouds
1645268400;15.91;9.8;15.31;1020;67;4.63;801;few clouds
1645264800;14.91;8.84;14.21;1021;67;2.57;801;few clouds
1645261200;14.91;9.91;14.34;1020;72;2.06;801;few clouds
1645257600;10.91;9.66;10.46;1020;92;0;801;few clouds
1645254000;6.91;5.7;6.91;1020;92;0;802;scattered clouds
1645250400;5.91;5.76;5.91;1019;99;0;802;scattered clouds
1645246800;5.91;4.87;5.91;1019;93;0;800;sky is clear
1645243200;5.91;4.87;5.91;1019;93;0;800;sky is clear
1645239600;5.91;5.76;5.91;1019;99;0;800;sky is clear
1645236000;11.97;8.07;11.23;1019;77;2.11;800;sky is clear
1645232400;12.15;8.05;11.41;1019;76;2.01;800;sky is clear
1645228800;6.91;5.7;6.91;1019;92;0;800;sky is clear
1645225200;12.28;8.18;11.55;1019;76;1.55;800;sky is clear
1645221600;12.31;8.96;11.69;1019;80;1.04;800;sky is clear
1645218000;8.9;6.86;8.9;1018;87;0;800;sky is clear
1645214400;8.9;5.82;8.9;1017;81;0;800;sky is clear
1645210800;9.9;7.84;9.9;1016;87;0;800;sky is clear
1645207200;11.9;7.81;11.13;1016;76;0;800;sky is clear
1645203600;12.9;9.91;12.39;1016;82;0;800;sky is clear
1645200000;16.9;12.03;16.55;1016;73;1.54;800;sky is clear
1645196400;16.9;10.96;16.42;1016;68;0;800;sky is clear
1645192800;16.9;9.09;16.21;1016;60;1.54;801;few clouds
1645189200;16.9;9.09;16.21;1016;60;2.57;801;few clouds
1645185600;16.9;9.09;16.21;1016;60;3.6;801;few clouds
1645182000;14.67;6.75;13.73;1016;59;2.57;801;few clouds
1645178400;13.96;9.61;13.37;1016;75;2.06;801;few clouds
1645174800;12.56;7.65;11.75;1015;72;1.54;802;scattered clouds
1645171200;12.12;8.96;11.5;1015;81;0;801;few clouds
1645167600;7.91;5.88;7.91;1015;87;0;802;scattered clouds
1645164000;5.91;4.87;5.91;1014;93;0;802;scattered clouds
1645160400;5.91;4.87;4.93;1014;93;1.54;801;few clouds
1645156800;5.91;4.87;5.91;1014;93;0;801;few clouds
1645153200;5.91;4.87;5.91;1014;93;0;801;few clouds
1645149600;12.08;10.98;11.77;1014;93;5.27;804;overcast clouds
1645146000;12.09;10.83;11.76;1014;92;5.44;804;overcast clouds
1645142400;5.91;4.87;5.91;1014;93;0;801;few clouds
1645138800;11.98;10.39;11.58;1014;90;4.41;801;few clouds
1645135200;11.95;10.53;11.58;1014;91;3.92;800;sky is clear
1645131600;8.9;5.82;8.9;1013;81;0;801;few clouds
1645128000;9.9;6.8;9.9;1013;81;1.03;802;scattered clouds
1645124400;12.41;9.43;11.85;1013;82;1.03;802;scattered clouds
1645120800;10.9;6.84;10.03;1013;76;3.09;802;scattered clouds
1645117200;11.9;7.81;11.13;1013;76;2.57;802;scattered clouds
1645113600;13.9;8.1;13.12;1013;68;3.6;802;scattered clouds
1645110000;14.9;9.05;14.22;1013;68;4.12;802;scattered clouds
1645106400;13.26;10.07;12.76;1014;81;3.97;802;scattered clouds
1645102800;13.9;9.94;13.36;1013;77;0;802;scattered clouds
1645099200;13.9;9.94;13.36;1013;77;2.06;802;scattered clouds
1645095600;13.9;9.94;13.36;1014;77;1.54;801;few clouds
1645092000;13.9;10.88;13.49;1014;82;2.06;801;few clouds
1645088400;11.9;10.97;11.6;1014;94;1.03;801;few clouds
1645084800;7.91;7.91;7.91;1013;100;1.03;801;few clouds
1645081200;4.91;3.87;4.91;1012;93;0;801;few clouds
1645077600;4.91;3.87;4.91;1012;93;0;801;few clouds
1645074000;4.91;2.93;4.91;1012;87;0;802;scattered clouds
1645070400;4.91;3.87;4.91;1012;93;0;802;scattered clouds
1645066800;5.91;3.92;5.91;1012;87;0;800;sky is clear
1645063200;11.38;9.96;10.95;1012;91;4.71;500;light rain
1645059600;11.7;10.44;11.33;1013;92;5.8;500;light rain
1645056000;7.91;5.03;7.91;1012;82;0;802;scattered clouds
1645052400;11.78;10.85;11.47;1012;94;7.04;500;light rain
1645048800;11.85;11.08;11.57;1012;95;6.89;802;scattered clouds
1645045200;9.9;6.06;9.03;1012;77;2.06;802;scattered clouds
1645041600;9.9;6.98;7.82;1012;82;4.12;803;broken clouds
1645038000;9.9;6.06;7.82;1012;77;4.12;803;broken clouds
1645034400;9.9;6.06;6.9;1012;77;6.69;803;broken clouds
1645030800;11.52;8.38;10.84;1012;81;5.66;803;broken clouds
1645027200;11.91;9.99;11.45;1013;88;6.17;500;light rain
1645023600;11.93;10.18;11.5;1014;89;6.17;200;thunderstorm with light rain
1645023600;11.93;10.18;11.5;1014;89;6.17;701;mist
1645020000;11.85;10.92;11.55;1015;94;0;201;thunderstorm with rain
1645016400;12.12;11.02;11.82;1014;93;4.12;201;thunderstorm with rain
1645012800;12.73;10.97;12.38;1014;89;9.26;201;thunderstorm with rain
1645009200;14.9;10.11;14.35;1016;73;10.29;500;light rain
1645005600;14.9;10.11;14.35;1016;73;11.32;500;light rain
1645002000;13.9;10.13;13.38;1016;78;8.75;803;broken clouds
1644998400;13.9;11.06;13.51;1017;83;7.72;803;broken clouds
1644994800;13.9;11.06;13.51;1017;83;8.23;500;light rain
1644991200;13.9;10.13;13.38;1017;78;8.23;500;light rain
1644987600;13.9;10.13;13.38;1018;78;5.14;803;broken clouds
1644984000;12.9;10.96;12.54;1018;88;6.17;803;broken clouds
1644980400;13.9;10.13;13.38;1019;78;7.2;803;broken clouds
1644976800;12.34;11.72;12.14;1020;96;7.79;500;light rain
1644973200;12.5;11.88;12.31;1021;96;7.61;500;light rain
1644969600;12.9;10.09;12.41;1021;83;4.63;803;broken clouds
1644966000;12.88;12.26;12.73;1022;96;7.73;500;light rain
1644962400;12.92;12.14;12.75;1022;95;7.9;500;light rain
1644958800;12.9;10.09;12.41;1022;83;3.09;803;broken clouds
1644955200;12.9;10.09;12.41;1022;83;3.6;803;broken clouds
1644951600;12.9;10.09;12.41;1021;83;3.09;803;broken clouds
1644948000;12.9;10.09;12.41;1021;83;3.09;802;scattered clouds
1644944400;12.9;10.96;12.54;1021;88;4.12;802;scattered clouds
1644940800;13.9;10.13;13.38;1021;78;4.63;803;broken clouds
1644937200;13.9;11.06;13.51;1021;83;5.66;802;scattered clouds
1644933600;12.9;10.96;12.54;1021;88;4.63;803;broken clouds
1644930000;13.9;11.06;13.51;1022;83;5.14;803;broken clouds
1644926400;12.9;10.09;12.41;1022;83;6.69;500;light rain
1644922800;13.14;10.68;12.73;1022;85;5.14;803;broken clouds
1644919200;12.9;7.98;12.13;1022;72;5.66;803;broken clouds
1644915600;12.19;7.9;11.42;1022;75;5.66;803;broken clouds
1644912000;12.07;9.45;11.53;1022;84;5.14;500;light rain
1644908400;12.9;8.97;12.26;1022;77;6.17;803;broken clouds
1644904800;10.9;8.82;10.32;1022;87;3.09;803;broken clouds
1644901200;7.91;6.85;5.37;1021;93;4.12;500;light rain
1644897600;7.91;5.88;6.3;1021;87;2.57;802;scattered clouds
1644894000;6.91;4.9;4.74;1022;87;3.09;802;scattered clouds
1644890400;11.38;9.47;10.87;1022;88;5.55;500;light rain
1644886800;11.66;9.74;11.18;1022;88;6.05;802;scattered clouds
1644883200;5.91;3.92;5.91;1022;87;0;801;few clouds
1644879600;11.75;10.49;11.38;1023;92;6.02;803;broken clouds
1644876000;11.74;9.99;11.29;1023;89;5.63;802;scattered clouds
1644872400;7.9;4.85;7.9;1023;81;0;801;few clouds
1644868800;11.15;8.2;10.46;1022;82;0;801;few clouds
1644865200;11.66;8.69;11.02;1022;82;0;801;few clouds
1644861600;11.77;8.62;11.12;1022;81;0;801;few clouds
1644858000;12.08;4.8;10.94;1022;61;2.06;802;scattered clouds
1644854400;14.9;5.14;13.8;1022;52;1.54;802;scattered clouds
1644850800;15.9;8.15;15.11;1022;60;2.06;802;scattered clouds
1644847200;15.9;8.87;15.19;1022;63;2.06;802;scattered clouds
1644843600;15.9;8.87;15.19;1022;63;2.57;802;scattered clouds
1644840000;14.9;8.16;14.12;1023;64;3.09;802;scattered clouds
1644836400;14.9;6.97;13.99;1023;59;1.54;802;scattered clouds
1644832800;12.9;9.91;12.39;1024;82;1.54;802;scattered clouds
1644829200;11.9;8.93;11.29;1023;82;0;801;few clouds
1644825600;11.05;8.8;10.46;1023;86;0;801;few clouds
1644822000;9.92;7.69;9.92;1023;86;0;801;few clouds
1644818400;9.63;8.55;9.63;1023;93;0;802;scattered clouds
1644814800;9.68;7.62;9.68;1023;87;1.03;802;scattered clouds
1644811200;5.9;3.91;5.9;1023;87;1.03;802;scattered clouds
1644807600;5.9;3.91;5.9;1023;87;1.03;802;scattered clouds
1644804000;10.44;9.2;9.94;1024;92;1.08;500;light rain
1644800400;10.88;9.47;10.4;1025;91;1.18;500;light rain
1644796800;6.9;5.85;6.9;1024;93;1.03;802;scattered clouds
1644793200;10.91;9.17;10.38;1025;89;1.41;500;light rain
1644789600;10.81;9.24;10.3;1025;90;1.2;500;light rain
1644786000;7.9;4.85;7.9;1024;81;1.03;802;scattered clouds
1644782400;11.59;8.44;10.92;1024;81;1.03;802;scattered clouds
1644778800;12.04;8.14;11.31;1024;77;1.03;802;scattered clouds
1644775200;10.9;7.03;10.06;1024;77;1.03;802;scattered clouds
1644771600;12.9;7.98;12.13;1023;72;2.06;802;scattered clouds
1644768000;13.9;9.15;13.25;1023;73;3.09;803;broken clouds
1644764400;14.9;8.16;14.12;1023;64;4.12;803;broken clouds
1644760800;15.9;9.11;15.22;1023;64;3.6;803;broken clouds
1644757200;15.9;9.11;15.22;1023;64;4.12;803;broken clouds
1644753600;12.66;8.15;11.91;1025;74;2.39;500;light rain
1644750000;15.9;9.79;15.3;1024;67;3.09;802;scattered clouds
1644746400;13.22;9.09;12.58;1024;76;1.54;802;scattered clouds
1644742800;12.9;9.91;12.39;1024;82;1.54;802;scattered clouds
1644739200;9.91;6.81;9.91;1024;81;0;802;scattered clouds
1644735600;10.74;9;10.19;1024;89;0;802;scattered clouds
1644732000;10.78;9.21;10.26;1024;90;0;802;scattered clouds
1644728400;6.91;5.86;6.91;1024;93;0;802;scattered clouds
1644724800;7.91;5.88;7.91;1024;87;0;802;scattered clouds
1644721200;11.76;8.43;11.08;1025;80;1.62;804;overcast clouds
1644717600;11.72;8.57;11.06;1025;81;1.52;804;overcast clouds
1644714000;11.85;8.7;11.21;1025;81;1.42;804;overcast clouds
1644710400;8.91;6.87;8.91;1024;87;0;802;scattered clouds
1644706800;8.91;6.87;8.91;1024;87;0;802;scattered clouds
1644703200;8.91;6.87;8.91;1024;87;0;802;scattered clouds
1644699600;8.91;6.87;8.91;1024;87;0;802;scattered clouds
1644696000;8.91;6.87;8.91;1024;87;0;802;scattered clouds
1644692400;9.9;6.8;9.9;1024;81;0;802;scattered clouds
1644688800;10.9;7.95;10.19;1024;82;0;801;few clouds
1644685200;12.9;9.91;12.39;1023;82;0;801;few clouds
1644681600;13.9;9.94;13.36;1023;77;3.09;801;few clouds
1644678000;14.9;10.91;14.46;1023;77;0;802;scattered clouds
1644674400;15.9;10.86;15.43;1023;72;2.06;802;scattered clouds
1644670800;14.9;10.91;14.46;1024;77;0;802;scattered clouds
1644667200;13.9;10.88;13.49;1024;82;2.06;802;scattered clouds
1644663600;13.9;10.88;13.49;1025;82;2.06;802;scattered clouds
1644660000;12.9;10.96;12.54;1025;88;0;802;scattered clouds
1644656400;11.9;9.81;11.42;1024;87;0;802;scattered clouds
1644652800;7.91;6.85;7.91;1024;93;0;802;scattered clouds
1644649200;5.91;5.91;5.91;1023;100;0;802;scattered clouds
1644645600;5.91;5.91;5.91;1023;100;0;802;scattered clouds
1644642000;6.9;5.85;6.9;1023;93;0;801;few clouds
1644638400;6.9;6.9;6.9;1023;100;0;801;few clouds
1644634800;6.9;6.9;6.9;1023;100;0;801;few clouds
1644631200;11.19;10.1;10.79;1024;93;3.62;804;overcast clouds
1644627600;11.51;10.26;11.12;1024;92;3.38;804;overcast clouds
1644624000;6.91;5.86;6.91;1024;93;0;800;sky is clear
1644620400;11.81;10.55;11.45;1024;92;3.12;803;broken clouds
1644616800;11.83;10.57;11.47;1024;92;3.22;802;scattered clouds
1644613200;7.91;6.85;7.91;1023;93;0;800;sky is clear
1644609600;7.9;6.84;7.9;1023;93;0;800;sky is clear
1644606000;8.9;7.83;8.9;1023;93;0;800;sky is clear
1644602400;10.9;8.82;10.32;1023;87;0;801;few clouds
1644598800;11.9;8.93;11.29;1023;82;0;801;few clouds
1644595200;14.9;10.11;14.35;1023;73;0;801;few clouds
1644591600;15.9;9.11;15.22;1023;64;2.57;801;few clouds
1644588000;14.9;8.83;14.2;1023;67;2.57;801;few clouds
1644584400;14.9;9.05;14.22;1023;68;3.09;801;few clouds
1644580800;15.9;9.79;15.3;1023;67;3.09;801;few clouds
1644577200;14.9;9.9;14.33;1024;72;2.57;801;few clouds
1644573600;14.9;9.9;14.33;1025;72;2.06;801;few clouds
1644570000;11.91;9.82;11.43;1025;87;0;801;few clouds
1644566400;11.06;9.65;10.6;1025;91;0;801;few clouds
1644562800;3.91;3.91;3.91;1025;100;0;741;fog
1644559200;3.91;3.91;3.91;1025;100;0;741;fog
1644555600;4.91;2.93;4.91;1024;87;0;800;sky is clear
1644552000;4.91;2.93;4.91;1024;87;0;800;sky is clear
1644548400;4.91;3.87;4.91;1025;93;0;800;sky is clear
1644544800;10.99;8.91;10.42;1026;87;2.36;800;sky is clear
1644541200;11.4;9.14;10.84;1026;86;2.64;800;sky is clear
1644537600;5.9;4.86;5.9;1026;93;0;800;sky is clear
1644534000;11.44;9.52;10.94;1027;88;2.82;800;sky is clear
1644530400;11.53;9.78;11.06;1027;89;2.8;800;sky is clear
1644526800;7.9;6.84;7.9;1027;93;0;800;sky is clear
1644523200;8.9;6.86;8.9;1027;87;0;800;sky is clear
1644519600;9.9;7.84;9.9;1026;87;0;800;sky is clear
1644516000;10.9;8.82;10.32;1026;87;0;800;sky is clear
1644512400;12.9;8.78;12.23;1026;76;0;800;sky is clear
1644508800;14.9;8.83;14.2;1026;67;1.03;800;sky is clear
1644505200;15.9;7.91;15.09;1026;59;1.54;800;sky is clear
1644501600;15.9;7.14;15.01;1027;56;2.57;800;sky is clear
1644498000;15.9;6.88;14.98;1027;55;2.57;800;sky is clear
1644494400;13.92;4.51;12.75;1027;53;3.09;800;sky is clear
1644490800;13.91;3.95;12.69;1028;51;2.06;800;sky is clear
1644487200;13.75;5.64;12.69;1028;58;2.06;800;sky is clear
1644483600;12.34;7.84;11.56;1027;74;1.03;800;sky is clear
1644480000;11.35;7.08;10.5;1028;75;1.03;800;sky is clear
1644476400;9.66;5.26;9.66;1028;74;1.03;800;sky is clear
1644472800;2.91;-0.95;2.91;1027;75;1.03;800;sky is clear
1644469200;3.91;-0.1;3.91;1026;75;1.03;800;sky is clear
1644465600;3.91;-0.1;3.91;1026;75;1.03;800;sky is clear
1644462000;3.91;-0.1;3.91;1026;75;1.03;800;sky is clear
1644458400;11.42;4.86;10.29;1027;64;2.74;800;sky is clear
1644454800;11.67;4.41;10.49;1027;61;3.85;800;sky is clear
1644451200;10.91;5.24;9.83;1026;68;1.03;800;sky is clear
1644447600;12.06;5.91;11.04;1027;66;5.56;800;sky is clear
1644444000;12.1;5.73;11.06;1026;65;5.91;800;sky is clear
1644440400;12.01;3.76;10.75;1026;57;2.06;800;sky is clear
1644436800;12.05;5;10.93;1026;62;1.03;800;sky is clear
1644433200;12.53;4.74;11.38;1025;59;3.09;800;sky is clear
1644429600;12.61;3.29;11.31;1025;53;2.06;800;sky is clear
1644426000;12.9;3.83;11.66;1025;54;3.6;800;sky is clear
1644422400;14.9;4;13.7;1025;48;4.12;800;sky is clear
1644418800;15.9;3.02;14.64;1025;42;4.12;800;sky is clear
1644415200;15.9;3.02;14.64;1025;42;6.17;800;sky is clear
1644411600;14.9;2.12;13.54;1025;42;6.69;800;sky is clear
1644408000;12.93;6.06;11.92;1026;63;10.1;800;sky is clear
1644404400;12.23;4.46;11.05;1027;59;9.29;800;sky is clear
1644400800;11.87;0.02;10.26;1026;44;5.14;800;sky is clear
1644397200;10.37;-0.92;8.64;1026;45;5.14;801;few clouds
1644393600;9.8;-1.11;7.7;1026;46;4.12;801;few clouds
1644390000;8.11;1.05;8.11;1026;61;1.03;801;few clouds
1644386400;7.7;2.98;7.7;1025;72;1.03;800;sky is clear
1644382800;7.89;3.16;7.89;1025;72;0;800;sky is clear
1644379200;7.88;1.5;7.88;1025;64;0;800;sky is clear
1644375600;7.91;1.31;6.7;1025;63;2.06;800;sky is clear
1644372000;8.64;-2.05;4.81;1026;46;8.36;800;sky is clear
1644368400;8.94;-0.57;4.93;1026;51;9.47;800;sky is clear
1644364800;7.9;-1.9;6.69;1025;49;2.06;800;sky is clear
1644361200;8.92;-2.91;5.01;1025;42;9.03;800;sky is clear
1644357600;8.91;-2.92;4.94;1025;42;9.25;800;sky is clear
1644354000;8.9;-6.12;5.79;1023;32;6.17;800;sky is clear
1644350400;8.9;-6.86;4.92;1022;30;9.26;801;few clouds
1644346800;8.9;-6.86;5.32;1022;30;7.72;801;few clouds
1644343200;8.9;-6.86;4.92;1021;30;9.26;801;few clouds
1644339600;8.9;-6.12;5.18;1019;32;8.23;801;few clouds
1644336000;10.9;-7.42;8.7;1017;25;10.29;801;few clouds
1644332400;11.9;-7.62;9.75;1017;23;8.75;801;few clouds
1644328800;10.9;-8.37;8.65;1016;23;9.77;801;few clouds
1644325200;10.9;-8.37;8.65;1016;23;12.86;801;few clouds
1644321600;10.18;-7.09;7.96;1016;27;11.32;801;few clouds
1644318000;9.9;-7.74;5.81;1016;26;11.32;801;few clouds
1644314400;9.9;-6.09;5.54;1016;30;12.86;801;few clouds
1644310800;9.9;-6.09;5.81;1016;30;11.32;801;few clouds
1644307200;8.9;-7.66;4.81;1015;28;9.77;801;few clouds
1644303600;7.9;-7.65;3.36;1014;30;10.29;801;few clouds
1644300000;7.9;-8.43;3.14;1014;28;11.32;801;few clouds
1644296400;7.9;-5.87;3.48;1011;35;9.77;800;sky is clear
1644292800;7.9;-5.22;3.36;1011;37;10.29;800;sky is clear
1644289200;7.9;-4.3;3.14;1010;40;11.32;800;sky is clear
1644285600;8.44;1.36;3.07;1011;61;15.75;801;few clouds
1644282000;8.55;3.6;3.49;1010;71;14.1;801;few clouds
1644278400;8.9;0.11;4.92;1008;54;9.26;802;scattered clouds
1644274800;9.91;6.63;5.19;1010;80;15.1;500;light rain
1644271200;10.87;8.28;10.21;1010;84;14.65;804;overcast clouds
1644267600;10.9;4.14;9.69;1008;63;6.69;500;light rain
1644264000;10.9;6.06;9.93;1008;72;9.77;500;light rain
1644260400;13.9;8.1;13.12;1007;68;6.17;803;broken clouds
1644256800;12.9;8.97;12.26;1008;77;4.12;500;light rain
1644253200;13.9;9.15;13.25;1008;73;4.12;500;light rain
1644249600;13.9;9.15;13.25;1008;73;5.14;802;scattered clouds
1644246000;14.9;6.97;13.99;1009;59;6.17;803;broken clouds
1644242400;14.9;9.05;14.22;1010;68;6.69;802;scattered clouds
1644238800;15.9;8.15;15.11;1011;60;6.17;802;scattered clouds
1644235200;15.9;8.15;15.11;1012;60;6.69;802;scattered clouds
1644231600;14.9;9.05;14.22;1013;68;5.14;802;scattered clouds
1644228000;13.9;10.13;13.38;1013;78;6.69;803;broken clouds
